fold,model,family,seed_run,R,rho,dR,drho,dR2,R_persist,dR2_persist_zero,n_params
3,TauODE (no genes),gnn,2,0.8885181567197825,0.8666666666666667,0.282272219594317,0.39999999999999997,-1.889094692398019,0.8759120313188634,-2.446948902410346,
3,TauODE (no genes),gnn,3,0.8886204627239673,0.8666666666666667,0.27787013392980703,0.39999999999999997,-1.9398077002889464,0.8759120313188634,-2.446948902410346,
3,TauODE (no genes),gnn,4,0.8886819425385876,0.8666666666666667,0.27803770483457585,0.39999999999999997,-1.936179216288474,0.8759120313188634,-2.446948902410346,
3,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,0,0.8784098280335423,0.7666666666666667,0.3192275134325289,-0.049999999999999996,-1.5606289092331473,0.8759120313188634,-2.446948902410346,
3,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,1,0.8724098077866801,0.7666666666666667,0.30533825746927873,-0.049999999999999996,-1.795758748125548,0.8759120313188634,-2.446948902410346,
3,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,2,0.8755169391165605,0.7666666666666667,0.3051725234368372,-0.049999999999999996,-1.8417978118105172,0.8759120313188634,-2.446948902410346,
3,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,3,0.8716387466487866,0.7666666666666667,0.29951686302548514,-0.049999999999999996,-1.829392095277527,0.8759120313188634,-2.446948902410346,
3,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,4,0.8705872954068488,0.7666666666666667,0.29692669964077534,-0.049999999999999996,-1.7876217398341154,0.8759120313188634,-2.446948902410346,
4,Persistence (no change),null,0,0.5212475946999252,0.26666666666666666,,,-2.4798284022163775,0.5212475946999252,-2.4798284022163775,
4,NDM (ACS connectome),diffusion,0,0.44070300791506123,0.2333333333333333,-0.01409629250106106,-0.03333333333333333,-2.254055639660485,0.5212475946999252,-2.4798284022163775,1.0
4,NDM (HCP fibercount),diffusion,0,0.4434263366343953,0.18333333333333335,0.02396988433549641,0.09999999999999999,-2.2113434590349117,0.5212475946999252,-2.4798284022163775,1.0
4,FKPP (ACS connectome),diffusion,0,0.5851341117411784,0.2333333333333333,-0.2062459849726553,-0.35,-1.3436967325139375,0.5212475946999252,-2.4798284022163775,2.0
4,FKPP + genes (MAPT/APOE/TREM2),diffusion+genes,0,0.5851341117411784,0.2333333333333333,-0.2062459849726553,-0.35,-1.3436967325139375,0.5212475946999252,-2.4798284022163775,3.0
4,NDM on distance graph,null-network,0,0.43471191131418857,0.25,0.05340012136696045,0.0,-2.1576055628230884,0.5212475946999252,-2.4798284022163775,1.0
4,FKPP on distance graph,null-network,0,0.5698243662676069,0.25,-0.22896936147367566,-0.18333333333333335,-1.3107328857908933,0.5212475946999252,-2.4798284022163775,2.0
4,NDM on rewired connectome,null-network,0,0.41424135245022686,0.26666666666666666,-0.1067144708128682,-0.43333333333333335,-2.2343201818545766,0.5212475946999252,-2.4798284022163775,1.0
4,FKPP on rewired connectome,null-network,0,0.5531944397260922,0.26666666666666666,-0.30142760364638155,-0.3,-1.4406091404133088,0.5212475946999252,-2.4798284022163775,2.0
4,TauODE (no genes),gnn,0,0.5570689522533089,0.18333333333333335,0.2642390666964539,0.26666666666666666,-0.39825992762495677,0.5212475946999252,-2.4798284022163775,
4,TauODE (no genes),gnn,1,0.5566139495749609,0.18333333333333335,0.27043522314789725,0.26666666666666666,-0.4151973172626766,0.5212475946999252,-2.4798284022163775,
4,TauODE (no genes),gnn,2,0.5578692285504758,0.18333333333333335,0.2541543278650023,0.26666666666666666,-0.37144550597153647,0.5212475946999252,-2.4798284022163775,
4,TauODE (no genes),gnn,3,0.5565211302518633,0.18333333333333335,0.26860862408751635,0.26666666666666666,-0.4148475562464211,0.5212475946999252,-2.4798284022163775,
4,TauODE (no genes),gnn,4,0.5566083421333842,0.18333333333333335,0.2690528013606912,0.26666666666666666,-0.4133492589550716,0.5212475946999252,-2.4798284022163775,
4,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,0,0.7257511264933565,0.3666666666666667,0.7680587372309265,0.7666666666666667,0.26727370224266256,0.5212475946999252,-2.4798284022163775,
4,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,1,0.7156547692816229,0.3666666666666667,0.7760360356890965,0.8166666666666667,0.18526287305190592,0.5212475946999252,-2.4798284022163775,
4,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,2,0.6799967047038005,0.31666666666666665,0.6752820434585369,0.7166666666666667,-0.6138941710638612,0.5212475946999252,-2.4798284022163775,
4,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,3,0.7015056303380897,0.39999999999999997,0.7199064632287037,0.8166666666666667,0.1868861102557411,0.5212475946999252,-2.4798284022163775,
4,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,4,0.6378687577335772,0.38333333333333336,0.5022364225381322,0.5166666666666667,-0.03360003972089487,0.5212475946999252,-2.4798284022163775,
5,Persistence (no change),null,0,0.9193639276622491,0.9166666666666666,,,-3.39882802373086,0.9193639276622491,-3.39882802373086,
5,NDM (ACS connectome),diffusion,0,0.9210174278378701,0.9166666666666666,-0.6543893770953743,-0.7,-3.378096020940066,0.9193639276622491,-3.39882802373086,1.0
5,NDM (HCP fibercount),diffusion,0,0.9270036173813782,0.9166666666666666,-0.6231134060794934,-0.7333333333333334,-3.325424420539991,0.9193639276622491,-3.39882802373086,1.0
5,FKPP (ACS connectome),diffusion,0,0.8621862015829844,0.9166666666666666,0.6760113741822824,0.75,0.08088142236505735,0.9193639276622491,-3.39882802373086,2.0
5,FKPP + genes (MAPT/APOE/TREM2),diffusion+genes,0,0.8621862015829844,0.9166666666666666,0.6760113741822824,0.75,0.08088142236505735,0.9193639276622491,-3.39882802373086,3.0
5,NDM on distance graph,null-network,0,0.90724817386402,0.8833333333333333,-0.8076040147923236,-0.8499999999999999,-3.3564018431078457,0.9193639276622491,-3.39882802373086,1.0
5,FKPP on distance graph,null-network,0,0.8413254051154458,0.8833333333333333,0.6225816547538714,0.75,0.04839007017121033,0.9193639276622491,-3.39882802373086,2.0
5,NDM on rewired connectome,null-network,0,0.9318151800311046,0.9166666666666666,-0.5367005792594447,-0.33333333333333337,-3.413202820435524,0.9193639276622491,-3.39882802373086,1.0
5,FKPP on rewired connectome,null-network,0,0.8794454011280539,0.9166666666666666,0.712784210922256,0.7666666666666667,0.09696565836373383,0.9193639276622491,-3.39882802373086,2.0
5,TauODE (no genes),gnn,0,0.9056608091392688,0.9166666666666666,0.7092029931744073,0.7166666666666667,-1.7036582218129768,0.9193639276622491,-3.39882802373086,
5,TauODE (no genes),gnn,1,0.9056323440631507,0.9166666666666666,0.707696375680547,0.7166666666666667,-1.7119553469611177,0.9193639276622491,-3.39882802373086,
5,TauODE (no genes),gnn,2,0.9054830249051239,0.9166666666666666,0.7093546607004734,0.7166666666666667,-1.6928646886617256,0.9193639276622491,-3.39882802373086,
5,TauODE (no genes),gnn,3,0.9060709352355829,0.9166666666666666,0.7126245101998597,0.7166666666666667,-1.7050774294710536,0.9193639276622491,-3.39882802373086,
5,TauODE (no genes),gnn,4,0.9059788543619195,0.9166666666666666,0.7110314367473254,0.7166666666666667,-1.7097430118688361,0.9193639276622491,-3.39882802373086,
5,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,0,0.8033752096395381,0.9,0.549207271253591,0.5833333333333334,-0.005577370050981578,0.9193639276622491,-3.39882802373086,
5,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,1,0.9364012600791962,0.9333333333333332,0.8694800467895215,0.8666666666666667,-0.5509889739404619,0.9193639276622491,-3.39882802373086,
5,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,2,0.943943786139753,0.9166666666666666,0.837538797327243,0.8333333333333333,-1.2085178009407245,0.9193639276622491,-3.39882802373086,
5,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,3,0.9442695678267671,0.9333333333333332,0.885036370244703,0.8833333333333333,-0.6042657418535107,0.9193639276622491,-3.39882802373086,
5,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,4,0.9055643587990173,0.9500000000000001,0.7604931289146393,0.8333333333333333,-0.2866200167388526,0.9193639276622491,-3.39882802373086,
6,Persistence (no change),null,0,0.8657373750510399,0.7619047619047621,,,-2.8836166174783635,0.8657373750510399,-2.8836166174783635,
6,NDM (ACS connectome),diffusion,0,0.8685033553579555,0.7619047619047621,-0.3218027270276549,-0.19047619047619052,-2.8566573172438177,0.8657373750510399,-2.8836166174783635,1.0
6,NDM (HCP fibercount),diffusion,0,0.8713406097480453,0.7619047619047621,-0.23349364072069803,-0.4761904761904762,-2.853278986813423,0.8657373750510399,-2.8836166174783635,1.0
